62.0	100.0	4.451	5.73	0.518	6.0	2.0	15.0	25.0	2020.0	1955.0	7662.0	7496.0
45.0	100.0	0.767	4.524	0.628	8.0	1.0	15.0	25.0	2020.0	1955.0	7542.0	7496.0
38.0	100.0	0.26	7.145	0.326	8.0	0.0	15.0	25.0	2020.0	1955.0	7572.0	7496.0
34.0	200.0	0.638	5.258	0.472	10.0	2.0	15.0	25.0	2020.0	1955.0	7548.0	7496.0
31.0	200.0	0.385	9.157	0.689	8.0	1.0	15.0	25.0	2020.0	1955.0	7547.0	7496.0
