5.0	50.0	0.5	5.0	0.25	5.0	0.0	2100.0	1955.0	8425.0	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	0.0	2042.0	1955.0	8298.0	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	0.0	2104.0	1955.0	8023.0	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	0.0	2040.0	1955.0	8409.0	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	0.0	2138.0	1955.0	7547.0	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	0.0	2091.2	1955.0	8228.3	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	1.0	2149.1	1955.0	8270.8	7496.0
5.0	50.0	0.5	5.0	0.25	5.0	2.0	2124.2	1955.0	8262.7	7496.0
